,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary,legendary_sum
692,['Mega Launcher'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,73,3840,71,500,55,Howitzer PokÃ©mon,88,1250000,1.3,71,Blosterãƒ–ãƒ­ã‚¹ã‚¿ãƒ¼,Clawitzer,50.0,693,120,89,59,water,,35.3,6,0,0.28258327686638596
693,"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,38,5120,71,289,190,Generator PokÃ©mon,33,1000000,0.5,44,Erikiteruã‚¨ãƒªã‚­ãƒ†ãƒ«,Helioptile,50.0,694,61,43,70,electric,normal,6.0,6,0,0.28258327686638596
694,"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55,5120,71,481,75,Generator PokÃ©mon,52,1000000,1.0,62,Elezardã‚¨ãƒ¬ã‚¶ãƒ¼ãƒ‰,Heliolisk,50.0,695,109,94,109,electric,normal,21.0,6,0,0.28258327686638596
695,"['Strong Jaw', 'Sturdy']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,89,7680,71,362,45,Royal Heir PokÃ©mon,77,1000000,0.8,58,Chigorasãƒã‚´ãƒ©ã‚¹,Tyrunt,88.1,696,45,45,48,rock,dragon,26.0,6,0,0.28258327686638596
696,"['Strong Jaw', 'Rock Head']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,121,7680,71,521,45,Despot PokÃ©mon,119,1000000,2.5,82,Gachigorasã‚¬ãƒã‚´ãƒ©ã‚¹,Tyrantrum,88.1,697,69,59,71,rock,dragon,270.0,6,0,0.28258327686638596
697,"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,59,7680,71,362,45,Tundra PokÃ©mon,50,1000000,1.3,77,Amarusã‚¢ãƒžãƒ«ã‚¹,Amaura,88.1,698,67,63,46,rock,ice,25.2,6,0,0.28258327686638596
698,"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,77,7680,71,521,45,Tundra PokÃ©mon,72,1000000,2.7,123,Amarurugaã‚¢ãƒžãƒ«ãƒ«ã‚¬,Aurorus,88.1,699,99,92,58,rock,ice,225.0,6,0,0.28258327686638596
699,"['Cute Charm', 'Pixilate']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,8960,71,525,45,Intertwining PokÃ©mon,65,1000000,1.0,95,Nymphiaãƒ‹ãƒ³ãƒ•ã‚£ã‚¢,Sylveon,88.1,700,110,130,60,fairy,,23.5,6,0,0.28258327686638596
700,"['Limber', 'Unburden', 'Mold Breaker']",0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,92,5120,71,500,100,Wrestling PokÃ©mon,75,1000000,0.8,78,Luchabullãƒ«ãƒãƒ£ãƒ–ãƒ«,Hawlucha,50.0,701,74,63,118,fighting,flying,21.5,6,0,0.28258327686638596
701,"['Cheek Pouch', 'Pickup', 'Plus']",0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,58,5120,71,431,180,Antenna PokÃ©mon,57,1000000,0.2,67,Dedenneãƒ‡ãƒ‡ãƒ³ãƒ,Dedenne,50.0,702,81,67,101,electric,fairy,2.2,6,0,0.28258327686638596
702,"['Clear Body', 'Sturdy']",0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,50,6400,71,500,60,Jewel PokÃ©mon,150,1250000,0.3,50,Melecieãƒ¡ãƒ¬ã‚·ãƒ¼,Carbink,,703,50,150,50,rock,fairy,5.7,6,0,0.28258327686638596
703,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,50,10240,36,300,45,Soft Tissue PokÃ©mon,35,1250000,0.3,45,NumeraãƒŒãƒ¡ãƒ©,Goomy,50.0,704,55,75,40,dragon,,2.8,6,0,0.28258327686638596
704,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,75,10240,36,452,45,Soft Tissue PokÃ©mon,53,1250000,0.8,68,NumeilãƒŒãƒ¡ã‚¤ãƒ«,Sliggoo,50.0,705,83,113,60,dragon,,17.5,6,0,0.28258327686638596
705,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,100,10240,36,600,45,Dragon PokÃ©mon,70,1250000,2.0,90,NumelgonãƒŒãƒ¡ãƒ«ã‚´ãƒ³,Goodra,50.0,706,110,150,80,dragon,,150.5,6,0,0.28258327686638596
706,"['Prankster', 'Magician']",0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,80,5120,71,470,75,Key Ring PokÃ©mon,91,800000,0.2,57,Cleffyã‚¯ãƒ¬ãƒƒãƒ•ã‚£,Klefki,50.0,707,80,87,75,steel,fairy,3.0,6,0,0.28258327686638596
707,"['Natural Cure', 'Frisk', 'Harvest']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,70,5120,71,309,120,Stump PokÃ©mon,48,1000000,0.4,43,Bokureiãƒœã‚¯ãƒ¬ãƒ¼,Phantump,50.0,708,50,60,38,ghost,grass,7.0,6,0,0.28258327686638596
708,"['Natural Cure', 'Frisk', 'Harvest']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,110,5120,71,474,60,Elder Tree PokÃ©mon,76,1000000,1.5,85,Ohrotã‚ªãƒ¼ãƒ­ãƒƒãƒˆ,Trevenant,50.0,709,65,82,56,ghost,grass,71.0,6,0,0.28258327686638596
709,"['Pickup', 'Frisk', 'Insomnia']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,66,5120,71,335,120,Pumpkin PokÃ©mon,70,1000000,0.8,59,Bakecchaãƒã‚±ãƒƒãƒãƒ£,Pumpkaboo,50.0,710,44,55,41,ghost,grass,15.0,6,0,0.28258327686638596
710,"['Pickup', 'Frisk', 'Insomnia']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,100,5120,71,494,60,Pumpkin PokÃ©mon,122,1000000,1.7,85,Pumpjinãƒ‘ãƒ³ãƒ—ã‚¸ãƒ³,Gourgeist,50.0,711,58,75,54,ghost,grass,39.0,6,0,0.28258327686638596
711,"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,69,5120,71,304,190,Ice Chunk PokÃ©mon,85,1000000,1.0,55,Kachikohruã‚«ãƒã‚³ãƒ¼ãƒ«,Bergmite,50.0,712,32,35,28,ice,,99.5,6,0,0.28258327686638596
712,"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,117,5120,71,514,55,Iceberg PokÃ©mon,184,1000000,2.0,95,Crebaseã‚¯ãƒ¬ãƒ™ãƒ¼ã‚¹,Avalugg,50.0,713,44,46,28,ice,,505.0,6,0,0.28258327686638596
713,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,30,5120,71,245,190,Sound Wave PokÃ©mon,35,1000000,0.5,40,Onbatã‚ªãƒ³ãƒãƒƒãƒˆ,Noibat,50.0,714,45,40,55,flying,dragon,8.0,6,0,0.28258327686638596
714,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,70,5120,71,535,45,Sound Wave PokÃ©mon,80,1000000,1.5,85,Onvernã‚ªãƒ³ãƒãƒ¼ãƒ³,Noivern,50.0,715,97,80,123,flying,dragon,85.0,6,0,0.28258327686638596
715,['Fairy Aura'],0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,131,30720,1,680,45,Life PokÃ©mon,95,1250000,3.0,126,Xerneasã‚¼ãƒ«ãƒã‚¢ã‚¹,Xerneas,,716,131,98,99,fairy,,215.0,6,1,0.28258327686638596
716,['Dark Aura'],1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,131,30720,1,680,45,Destruction PokÃ©mon,95,1250000,5.8,126,Yveltalã‚¤ãƒ™ãƒ«ã‚¿ãƒ«,Yveltal,,717,131,98,99,dark,flying,203.0,6,1,0.28258327686638596
717,"['Aura Break', 'Power Construct']",1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,100,30720,1,708,3,Order PokÃ©mon,121,1250000,5.0,216,Zygarde (10% Forme)ã‚¸ã‚¬ãƒ«ãƒ‡,Zygarde,,718,91,95,85,dragon,ground,284.6,6,1,0.28258327686638596
718,['Clear Body'],0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,160,6400,71,700,3,Jewel PokÃ©mon,110,1250000,0.7,50,Diancieãƒ‡ã‚£ã‚¢ãƒ³ã‚·ãƒ¼,Diancie,,719,160,110,110,rock,fairy,8.8,6,1,0.28258327686638596
719,['Magician'],1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,160,30720,101,680,3,Mischief PokÃ©mon (Confined)Djinn PokÃ©monn (Unbound),60,1250000,,80,Hoopa (imashimerareshi Hoopa)ãƒ•ãƒ¼ãƒ‘,Hoopa,,720,170,130,80,psychic,ghost,,6,1,0.28258327686638596
720,['Water Absorb'],0.5,1.0,1.0,2.0,0.5,1.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,110,30720,101,600,3,Steam PokÃ©mon,120,1250000,1.7,80,Volcanionãƒœãƒ«ã‚±ãƒ‹ã‚ªãƒ³,Volcanion,,721,130,90,70,fire,water,195.0,6,1,0.28258327686638596
721,"['Overgrow', 'Long Reach']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,55,3840,71,320,45,Grass Quill PokÃ©mon,55,1059860,0.3,68,Mokurohãƒ¢ã‚¯ãƒ­ãƒ¼,Rowlet,88.1,722,50,50,42,grass,flying,1.5,7,0,0.28258327686638596
722,"['Overgrow', 'Long Reach']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,75,3840,71,420,45,Blade Quill PokÃ©mon,75,1059860,0.7,78,Fukuthrowãƒ•ã‚¯ã‚¹ãƒ­ãƒ¼,Dartrix,88.1,723,70,70,52,grass,flying,16.0,7,0,0.28258327686638596
723,"['Overgrow', 'Long Reach']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,107,3840,71,530,45,Arrow Quill PokÃ©mon,75,1059860,1.6,78,Junaiperã‚¸ãƒ¥ãƒŠã‚¤ãƒ‘ãƒ¼,Decidueye,88.1,724,100,100,70,grass,ghost,36.6,7,0,0.28258327686638596
724,"['Blaze', 'Intimidate']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,65,3840,71,320,45,Fire Cat PokÃ©mon,40,1059860,0.4,45,Nyabbyãƒ‹ãƒ£ãƒ“ãƒ¼,Litten,88.1,725,60,40,70,fire,,4.3,7,0,0.28258327686638596
725,"['Blaze', 'Intimidate']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,85,3840,71,420,45,Fire Cat PokÃ©mon,50,1059860,0.7,65,Nyaheatãƒ‹ãƒ£ãƒ’ãƒ¼ãƒˆ,Torracat,88.1,726,80,50,90,fire,,25.0,7,0,0.28258327686638596
726,"['Blaze', 'Intimidate']",1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,115,3840,71,530,45,Heel PokÃ©mon,90,1059860,1.8,95,Gaogaenã‚¬ã‚ªã‚¬ã‚¨ãƒ³,Incineroar,88.1,727,80,90,60,fire,dark,83.0,7,0,0.28258327686638596
727,"['Torrent', 'Liquid Voice']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,54,3840,71,320,45,Sea Lion PokÃ©mon,54,1059860,0.4,50,Ashimariã‚¢ã‚·ãƒžãƒª,Popplio,88.1,728,66,56,40,water,,7.5,7,0,0.28258327686638596
728,"['Torrent', 'Liquid Voice']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69,3840,71,420,45,Pop Star PokÃ©mon,69,1059860,0.6,60,Osyamariã‚ªã‚·ãƒ£ãƒžãƒª,Brionne,88.1,729,91,81,50,water,,17.5,7,0,0.28258327686638596
729,"['Torrent', 'Liquid Voice']",0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,74,3840,71,530,45,Soloist PokÃ©mon,74,1059860,1.8,80,Ashireneã‚¢ã‚·ãƒ¬ãƒ¼ãƒŒ,Primarina,88.1,730,126,116,60,water,fairy,44.0,7,0,0.28258327686638596
730,"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,75,3840,71,265,255,Woodpecker PokÃ©mon,30,1000000,0.3,35,Tsutsukeraãƒ„ãƒ„ã‚±ãƒ©,Pikipek,50.0,731,30,30,65,normal,flying,1.2,7,0,0.28258327686638596
731,"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,85,3840,71,355,120,Bugle Beak PokÃ©mon,50,1000000,0.6,55,Kerarappaã‚±ãƒ©ãƒ©ãƒƒãƒ‘,Trumbeak,50.0,732,40,50,75,normal,flying,14.8,7,0,0.28258327686638596
732,"['Keen Eye', 'Skill Link', 'Sheer Force']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,120,3840,71,485,45,Cannon PokÃ©mon,75,1000000,1.1,80,Dodekabashiãƒ‰ãƒ‡ã‚«ãƒã‚·,Toucannon,50.0,733,75,75,60,normal,flying,26.0,7,0,0.28258327686638596
733,"['Stakeout', 'Strong Jaw', 'Adaptability']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,3840,71,253,255,Loitering PokÃ©mon,30,1000000,0.4,48,Youngooseãƒ¤ãƒ³ã‚°ãƒ¼ã‚¹,Yungoos,50.0,734,30,30,45,normal,,6.0,7,0,0.28258327686638596
734,"['Stakeout', 'Strong Jaw', 'Adaptability']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,3840,71,418,127,Stakeout PokÃ©mon,60,1000000,0.7,88,Dekagooseãƒ‡ã‚«ã‚°ãƒ¼ã‚¹,Gumshoos,50.0,735,55,60,45,normal,,14.2,7,0,0.28258327686638596
735,['Swarm'],1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,62,3840,71,300,255,Larva PokÃ©mon,45,1000000,0.4,47,Agojimushiã‚¢ã‚´ã‚¸ãƒ ã‚·,Grubbin,50.0,736,55,45,46,bug,,4.4,7,0,0.28258327686638596
736,['Battery'],1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,82,3840,71,400,120,Battery PokÃ©mon,95,1000000,0.5,57,Dendimushiãƒ‡ãƒ³ãƒ‚ãƒ ã‚·,Charjabug,50.0,737,55,75,36,bug,electric,10.5,7,0,0.28258327686638596
737,['Levitate'],1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,70,3840,71,500,45,Stag Beetle PokÃ©mon,90,1000000,1.5,77,Kuwagannonã‚¯ãƒ¯ã‚¬ãƒŽãƒ³,Vikavolt,50.0,738,145,75,43,bug,electric,45.0,7,0,0.28258327686638596
738,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82,5120,71,338,225,Boxing PokÃ©mon,57,1000000,0.6,47,Makenkaniãƒžã‚±ãƒ³ã‚«ãƒ‹,Crabrawler,50.0,739,42,47,63,fighting,,7.0,7,0,0.28258327686638596
739,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,132,5120,71,478,60,Woolly Crab PokÃ©mon,77,1000000,1.7,97,Kekenkaniã‚±ã‚±ãƒ³ã‚«ãƒ‹,Crabominable,50.0,740,62,67,43,fighting,ice,180.0,7,0,0.28258327686638596
740,['Dancer'],0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,70,5120,71,476,45,Dancing PokÃ©mon,70,1000000,0.6,75,Odoridori (pachipachi Style)ã‚ªãƒ‰ãƒªãƒ‰ãƒª,Oricorio,24.6,741,98,70,93,fire,flying,3.4,7,0,0.28258327686638596
741,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,45,5120,71,304,190,Bee Fly PokÃ©mon,40,1000000,0.1,40,Abulyã‚¢ãƒ–ãƒªãƒ¼,Cutiefly,50.0,742,55,40,84,bug,fairy,0.2,7,0,0.28258327686638596
742,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,55,5120,71,464,75,Bee Fly PokÃ©mon,60,1000000,0.2,60,Aburibbonã‚¢ãƒ–ãƒªãƒœãƒ³,Ribombee,50.0,743,95,70,124,bug,fairy,0.5,7,0,0.28258327686638596
743,"['Keen Eye', 'Vital Spirit', 'Steadfast']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,65,3840,71,280,190,Puppy PokÃ©mon,40,1000000,0.5,45,Iwankoã‚¤ãƒ¯ãƒ³ã‚³,Rockruff,50.0,744,30,40,60,rock,,9.2,7,0,0.28258327686638596
744,"['Keen Eye', 'Sand Rush', 'Steadfast', 'Keen Eye', 'Vital Spirit', 'No Guard']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,115,3840,71,487,90,Wolf PokÃ©mon,75,1000000,,85,Lugarugan (mahiru No Sugata)ãƒ«ã‚¬ãƒ«ã‚¬ãƒ³,Lycanroc,50.0,745,55,75,82,rock,,,7,0,0.28258327686638596
745,['Schooling'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,140,3840,71,620,60,Small Fry PokÃ©mon,130,800000,0.2,45,Yowashi (tandoku No Sugata)ãƒ¨ãƒ¯ã‚·,Wishiwashi,50.0,746,140,135,30,water,,0.3,7,0,0.28258327686638596
746,"['Merciless', 'Limber', 'Regenerator']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,53,5120,71,305,190,Brutal Star PokÃ©mon,62,1000000,0.4,50,Hidoideãƒ’ãƒ‰ã‚¤ãƒ‡,Mareanie,50.0,747,43,52,45,poison,water,8.0,7,0,0.28258327686638596
747,"['Merciless', 'Limber', 'Regenerator']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,63,5120,71,495,75,Brutal Star PokÃ©mon,152,1000000,0.7,50,Dohidoideãƒ‰ãƒ’ãƒ‰ã‚¤ãƒ‡,Toxapex,50.0,748,53,142,35,poison,water,14.5,7,0,0.28258327686638596
748,"['Own Tempo', 'Stamina', 'Inner Focus']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,100,5120,71,385,190,Donkey PokÃ©mon,70,1000000,1.0,70,Dorobankoãƒ‰ãƒ­ãƒãƒ³ã‚³,Mudbray,50.0,749,45,55,45,ground,,110.0,7,0,0.28258327686638596
749,"['Own Tempo', 'Stamina', 'Inner Focus']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,125,5120,71,500,60,Draft Horse PokÃ©mon,100,1000000,2.5,100,Banbadoroãƒãƒ³ãƒãƒ‰ãƒ­,Mudsdale,50.0,750,55,85,35,ground,,920.0,7,0,0.28258327686638596
750,"['Water Bubble', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,40,3840,71,269,200,Water Bubble PokÃ©mon,52,1000000,0.3,38,Shizukumoã‚·ã‚ºã‚¯ãƒ¢,Dewpider,50.0,751,40,72,27,water,bug,4.0,7,0,0.28258327686638596
751,"['Water Bubble', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,70,3840,71,454,100,Water Bubble PokÃ©mon,92,1000000,1.8,68,Onishizukumoã‚ªãƒ‹ã‚·ã‚ºã‚¯ãƒ¢,Araquanid,50.0,752,50,132,42,water,bug,82.0,7,0,0.28258327686638596
752,"['Leaf Guard', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,55,5120,71,250,190,Sickle Grass PokÃ©mon,35,1000000,0.3,40,Karikiriã‚«ãƒªã‚­ãƒª,Fomantis,50.0,753,50,35,35,grass,,1.5,7,0,0.28258327686638596
753,"['Leaf Guard', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,105,5120,71,480,75,Bloom Sickle PokÃ©mon,90,1000000,0.9,70,Lalantesãƒ©ãƒ©ãƒ³ãƒ†ã‚¹,Lurantis,50.0,754,80,90,45,grass,,18.5,7,0,0.28258327686638596
754,"['Illuminate', 'Effect Spore', 'Rain Dish']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,35,5120,71,285,190,Illuminating PokÃ©mon,55,1000000,0.2,40,Nemasyuãƒãƒžã‚·ãƒ¥,Morelull,50.0,755,65,75,15,grass,fairy,1.5,7,0,0.28258327686638596
755,"['Illuminate', 'Effect Spore', 'Rain Dish']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,45,5120,71,405,75,Illuminating PokÃ©mon,80,1000000,1.0,60,Mashadeãƒžã‚·ã‚§ãƒ¼ãƒ‰,Shiinotic,50.0,756,90,100,30,grass,fairy,11.5,7,0,0.28258327686638596
756,"['Corrosion', 'Oblivious']",0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,44,5120,71,320,120,Toxic Lizard PokÃ©mon,40,1000000,0.6,48,Yatoumoriãƒ¤ãƒˆã‚¦ãƒ¢ãƒª,Salandit,88.1,757,71,40,77,poison,fire,4.8,7,0,0.28258327686638596
757,"['Corrosion', 'Oblivious']",0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,64,5120,71,480,45,Toxic Lizard PokÃ©mon,60,1000000,1.2,68,Ennewtã‚¨ãƒ³ãƒ‹ãƒ¥ãƒ¼ãƒˆ,Salazzle,0.0,758,111,60,117,poison,fire,22.2,7,0,0.28258327686638596
758,"['Fluffy', 'Klutz', 'Cute Charm']",0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,75,3840,71,340,140,Flailing PokÃ©mon,50,1000000,0.5,70,NuikogumaãƒŒã‚¤ã‚³ã‚°ãƒž,Stufful,50.0,759,45,50,50,normal,fighting,6.8,7,0,0.28258327686638596
